03/03/88,0.000373162,19
1/18/1988,0.000674469,3
1/27/1988,0.000761309,7
03/04/88,0.002165149,20
2/24/1988,0.002226247,16
03/01/88,0.002240311,18
2/23/1988,0.002333986,15
2/17/1988,0.002386176,13
02/11/88,0.002766306,12
02/05/88,0.004956187,10
2/18/1988,0.005015239,14
02/08/88,0.00741154,11
02/01/88,0.007896682,8
01/12/88,0.008363974,2
1/19/1988,0.01016357,4
1/26/1988,0.010310505,6
2/25/1988,0.0107779,17
02/03/88,0.013147083,9
1/20/1988,0.026832986,5
01/08/88,0.067682997,1
